N112_BC12	N137_BC06	79.28	3202555	34273	98.9298232192734	70.50	2847975	16543	99.419131137036
N112_BC12	N170_BC10	91.06	3678131	35726	99.0286914740122	82.64	3338011	18719	99.4392169468585
N112_BC12	N200_BC03	51.06	2062357	13314	99.3544279676118	47.65	1924617	6426	99.6661153881525
N112_BC12	N225_BC12	94.54	3818631	39230	98.9726684772632	84.86	3427711	19683	99.4257683917927
N137_BC06	N170_BC10	83.16	5042623	34342	99.318965546304	78.06	4733563	18888	99.6009771075192
N137_BC06	N200_BC03	51.15	3101766	33550	98.9183581224373	45.15	2737666	15344	99.4395225714167
N137_BC06	N225_BC12	97.33	5901402	268	99.9954587062532	97.27	5897642	79	99.9986604815959
N170_BC10	N200_BC03	50.53	3119607	31910	98.9771147455433	45.26	2794447	15651	99.4399249654762
N170_BC10	N225_BC12	92.75	5725533	38167	99.3333895726389	87.29	5388633	21321	99.6043337892931
N200_BC03	N225_BC12	90.38	3137770	34196	98.9101814345857	79.73	2768010	15707	99.4325526280613
