N126_BC04	N126_BC05	99.24	4601388	0	100	99.24	4601408	0	100
N126_BC04	N126_BC07	99.25	4601762	4	99.9999130767736	99.25	4601742	2	99.9999565381979
N126_BC04	N157_BC04	83.70	3880772	24657	99.3646367269193	79.09	3667132	13974	99.6189392691618
N126_BC04	N161_BC11	91.34	4234875	27032	99.3616812774875	86.26	3999275	15251	99.6186558813785
N126_BC04	N161_BC12	91.33	4234507	27036	99.3615313423735	86.25	3998767	15248	99.618682458868
N126_BC04	N197_BC12	92.41	4284639	27953	99.3475996460845	86.82	4025359	14988	99.6276605390973
N126_BC04	N209_BC07	85.13	3947279	25874	99.3445104843108	80.17	3717099	14364	99.6135696143686
N126_BC04	N209_BC11	89.60	4154244	27280	99.343322154404	84.35	3910924	15113	99.6135695809993
N126_BC04	N215_BC08	91.33	4234792	27040	99.3614798554451	86.25	3999092	15254	99.618563413895
N126_BC04	N225_BC12	89.55	4152182	27309	99.3422976160486	84.29	3908362	15117	99.6132139244011
N126_BC04	N229_BC02	78.98	3662156	24323	99.3358284027223	74.10	3435996	13014	99.6212451935334
N126_BC04	N229_BC04	54.53	2528518	14749	99.4166938894641	51.79	2401638	8404	99.6500721590848
N126_BC04	N233_BC06	46.28	2145758	13923	99.3511383855961	43.55	2019138	7591	99.6240474895723
N126_BC05	N126_BC07	98.92	5161741	35	99.9993219342079	98.91	5161181	6	99.9998837475376
N126_BC05	N157_BC04	82.76	4318232	28235	99.3461444405951	77.95	4067272	15686	99.6143360955451
N126_BC05	N161_BC11	91.22	4759748	30959	99.3495664056164	85.95	4484548	17198	99.616505386942
N126_BC05	N161_BC12	91.19	4758044	30928	99.3499849938336	85.92	4483064	17178	99.6168245646281
N126_BC05	N197_BC12	90.63	4728933	31844	99.3266134242122	84.82	4425773	16685	99.6230037103123
N126_BC05	N209_BC07	85.67	4470308	29748	99.3345424968481	80.53	4202268	16345	99.6110433699136
N126_BC05	N209_BC11	88.01	4592134	30868	99.327807071832	82.64	4311934	16857	99.6090617342473
N126_BC05	N215_BC08	90.54	4724260	30858	99.3468183376868	85.26	4448980	17093	99.6157995765322
N126_BC05	N225_BC12	89.62	4676055	31276	99.3311455917435	84.20	4393135	17129	99.6100962069228
N126_BC05	N229_BC02	79.97	4172899	27875	99.3319991689231	74.96	3911479	14803	99.6215498025172
N126_BC05	N229_BC04	50.48	2634178	15982	99.3932832177628	47.76	2492338	8889	99.64334692967
N126_BC05	N233_BC06	45.82	2391004	15488	99.3522386411733	43.14	2250904	8482	99.6231736226867
N126_BC07	N157_BC04	83.00	4315627	28154	99.3476266600427	78.20	4066207	15682	99.6143334562161
N126_BC07	N161_BC11	91.41	4753329	30833	99.3513388195936	86.16	4480109	17171	99.6167280751428
N126_BC07	N161_BC12	91.39	4752043	30816	99.3515210194857	86.14	4478923	17159	99.6168945078984
N126_BC07	N197_BC12	90.82	4722429	31733	99.3280364829201	85.03	4421549	16688	99.6225757081964
N126_BC07	N209_BC07	85.86	4464318	29814	99.3321712297377	80.69	4195438	16369	99.6098381146379
N126_BC07	N209_BC11	88.19	4585749	30773	99.32894277467	82.82	4306669	16818	99.6094893756637
N126_BC07	N215_BC08	90.81	4721780	30753	99.3486990075777	85.55	4448460	17086	99.6159120234868
N126_BC07	N225_BC12	89.81	4669881	31105	99.3339230699883	84.40	4388801	17050	99.6115112077308
N126_BC07	N229_BC02	80.21	4170732	27930	99.3303333803275	75.18	3908972	14841	99.6203349627472
N126_BC07	N229_BC04	50.62	2632282	15997	99.3922763594478	47.89	2490202	8892	99.6429205341575
N126_BC07	N233_BC06	45.96	2389805	15478	99.3523320940411	43.27	2249825	8478	99.6231706910538
N157_BC04	N161_BC11	99.43	4601693	179	99.9961101272945	99.37	4599013	44	99.9990432729805
N157_BC04	N161_BC12	99.42	4600942	176	99.9961746963991	99.36	4598342	45	99.9990213864041
N157_BC04	N197_BC12	92.84	4296398	30708	99.2852617471659	86.44	4000018	15888	99.602801787392
N157_BC04	N209_BC07	86.79	4016554	25535	99.3642560264346	81.96	3792994	14356	99.6215127152851
N157_BC04	N209_BC11	90.47	4186631	26577	99.3651936366018	85.46	3954811	14985	99.6210944088099
N157_BC04	N215_BC08	98.95	4579484	177	99.9961349357264	98.89	4576844	44	99.9990386388524
N157_BC04	N225_BC12	91.00	4211152	26670	99.3666816111126	85.99	3979092	15066	99.6213709057242
N157_BC04	N229_BC02	80.92	3744693	26813	99.2839733457456	75.22	3480973	13626	99.6085577222231
N157_BC04	N229_BC04	50.87	2354371	14672	99.3768186917015	48.00	2221571	8031	99.6384990621502
N157_BC04	N233_BC06	44.30	2050078	14027	99.3157821312165	41.42	1916738	7359	99.6160664629177
N161_BC11	N161_BC12	99.19	5155471	20	99.999612062603	99.19	5155331	12	99.9997672312408
N161_BC11	N197_BC12	90.02	4678926	33158	99.2913330965269	83.88	4359846	17203	99.6054218428816
N161_BC11	N209_BC07	85.76	4457331	28033	99.3710810348166	81.07	4213371	15834	99.6241963976113
N161_BC11	N209_BC11	87.94	4570980	28994	99.3656940087246	83.07	4317740	16331	99.6217697221231
N161_BC11	N215_BC08	98.49	5119086	59	99.9988474505019	98.48	5118326	20	99.9996092472422
N161_BC11	N225_BC12	89.62	4658191	29326	99.370442302602	84.71	4403051	16568	99.6237154645722
N161_BC11	N229_BC02	79.81	4148403	28971	99.3016348700934	74.43	3868643	14982	99.6127324232295
N161_BC11	N229_BC04	50.52	2625612	16049	99.3887520319072	47.80	2484332	8984	99.6383736151207
N161_BC11	N233_BC06	46.06	2394116	15936	99.33436809244	43.22	2246316	8545	99.6195993796064
N161_BC12	N197_BC12	90.33	4676552	33126	99.2916576144134	84.17	4357632	17179	99.6057721257784
N161_BC12	N209_BC07	86.06	4455605	28030	99.3709047368427	81.34	4211465	15822	99.6243112551096
N161_BC12	N209_BC11	88.26	4569266	28986	99.3656311538877	83.37	4316026	16323	99.6218048732793
N161_BC12	N215_BC08	98.84	5117142	48	99.9990619763923	98.83	5116442	12	99.9997654620144
N161_BC12	N225_BC12	89.94	4656308	29324	99.3702306634355	85.01	4401008	16558	99.6237680095106
N161_BC12	N229_BC02	80.13	4148449	29040	99.2999793416769	74.71	3867969	15015	99.6118117802909
N161_BC12	N229_BC04	50.68	2623698	16040	99.3886491509312	47.95	2482358	8972	99.6385694569438
N161_BC12	N233_BC06	46.25	2394396	15893	99.3362417912492	43.41	2247416	8543	99.6198745581592
N197_BC12	N209_BC07	85.09	4436351	31926	99.2803545075672	79.02	4119991	16107	99.6090525440468
N197_BC12	N209_BC11	88.95	4637340	33725	99.2727511892594	82.50	4301120	16913	99.6067768395209
N197_BC12	N215_BC08	88.96	4637806	32966	99.2891897591232	82.87	4320126	17081	99.6046180134561
N197_BC12	N225_BC12	88.92	4635682	33508	99.2771721615072	82.55	4303622	16904	99.6072145741424
N197_BC12	N229_BC02	80.13	4177668	29273	99.2992980773005	74.51	3884688	14623	99.6235733732027
N197_BC12	N229_BC04	51.57	2688751	17501	99.3491029849919	48.25	2515651	8845	99.648401149444
N197_BC12	N233_BC06	44.96	2344034	15928	99.3204876721071	41.96	2187714	8111	99.6292476987394
N209_BC07	N209_BC11	95.99	4675405	258	99.9944817614731	95.92	4672005	87	99.9981378444586
N209_BC07	N215_BC08	90.69	4417356	27832	99.3699398463696	85.73	4175536	15740	99.6230424070107
N209_BC07	N225_BC12	98.05	4775965	245	99.9948701466615	97.98	4772625	77	99.9983866320945
N209_BC07	N229_BC02	80.11	3901840	27080	99.3059684661596	74.80	3643000	14137	99.6119407082075
N209_BC07	N229_BC04	50.24	2446811	14730	99.3979919168256	47.66	2321251	8451	99.6359290744517
N209_BC07	N233_BC06	46.88	2283513	15145	99.3367675156656	43.99	2142973	8117	99.6212271456523
N209_BC11	N215_BC08	90.18	4528933	28822	99.3636028618661	85.17	4277213	16235	99.6204304064352
N209_BC11	N225_BC12	97.73	4907930	72	99.9985329864118	97.71	4906910	20	99.9995924115176
N209_BC11	N229_BC02	79.98	4016378	28171	99.2985968950134	74.58	3745438	14623	99.6095783724093
N209_BC11	N229_BC04	51.72	2597513	15555	99.4011579537812	49.10	2466073	8982	99.6357772052976
N209_BC11	N233_BC06	44.28	2223533	14952	99.3275566407155	41.52	2084933	8021	99.6152873977245
N215_BC08	N225_BC12	89.64	4621750	29076	99.3708876507816	84.74	4369030	16439	99.6237379921859
N215_BC08	N229_BC02	79.83	4116008	28905	99.2977418897145	74.41	3836628	14935	99.6107258769941
N215_BC08	N229_BC04	50.95	2626868	16090	99.3874834974578	48.20	2484888	8990	99.6382130703678
N215_BC08	N233_BC06	46.41	2393203	15929	99.3344066508357	43.55	2245543	8545	99.6194684314662
N225_BC12	N229_BC02	79.78	4096509	28502	99.3042368514264	74.48	3824189	14885	99.6107671456615
N225_BC12	N229_BC04	50.60	2597977	15563	99.4009569753697	48.04	2466417	8984	99.6357469154648
N225_BC12	N233_BC06	45.03	2312114	15383	99.3346781343826	42.27	2170254	8289	99.6180631391533
