"clusters"
"AB244976.1"	1
"AB893594.1"	2
"AB931111.1"	3
"AB981620.1"	4
"AB983195.1"	5
"AB987830.1"	6
"ADWM02000138.1"	7
"AF135182.5"	8
"AF511037.1"	9
"AGJI02000011.1"	10
"AGRM01000006.1"	11
"AGRM01000007.1"	12
"AJ297913.2"	13
"AJ304453.1"	14
"AJ639924.1"	15
"AJ863570.1"	16
"AM157767.1"	17
"AM261282.1"	18
"AMXH01000087.1"	19
"AP012550.1"	20
"AP014611.1"	21
"AP014654.2"	22
"AP014713.1"	23
"AP014720.1"	24
"AP014721.1"	25
"AP014804.1"	26
"AP014805.1"	27
"AP014806.1"	28
"AP014807.1"	29
"AP014859.1"	30
"AP014860.1"	31
"AP014861.1"	32
"AP014876.1"	33
"AP014877.1"	34
"AP014939.1"	35
"AP017379.1"	36
"AP017561.1"	37
"AP017562.1"	38
"AP017563.1"	39
"AP017564.1"	40
"AP017565.1"	41
"AP017566.1"	42
"AP017567.1"	43
"AP017627.1"	44
"AP017628.1"	45
"AP017892.1"	46
"AP017893.1"	46
"AP017923.1"	47
"AP017992.1"	48
"AP017993.1"	49
"AP017994.1"	50
"AP017995.1"	51
"AP018136.1"	33
"AP018137.1"	52
"AP018138.1"	33
"AP018139.1"	53
"AP018140.1"	54
"AP018141.1"	55
"AP018142.1"	55
"AP018143.1"	56
"AP018144.1"	33
"AP018145.1"	56
"AP018146.1"	55
"AP018147.1"	57
"AP018163.1"	58
"AP018319.1"	59
"AP018320.1"	60
"AP018321.1"	61
"AP018323.1"	62
"AP018324.1"	63
"AP018325.1"	64
"AP018330.1"	65
"AP018331.1"	66
"AP018332.1"	67
"AP018334.1"	68
"AP018350.1"	69
"AP018351.1"	70
"AP018352.1"	71
"AP018353.1"	72
"AP018354.1"	73
"AP018355.1"	74
"AP018362.1"	75
"AP018363.1"	75
"AP018393.1"	76
"AP018406.1"	77
"AP018407.1"	78
"AP018408.1"	79
"AP018409.1"	80
"AP018411.1"	81
"AP018412.1"	74
"AP018454.1"	82
"AP018455.1"	82
"AP018456.1"	83
"AP018457.1"	83
"AP018458.1"	83
"AP018489.1"	84
"AP018493.1"	85
"AP018500.1"	86
"AP018501.1"	87
"AP018502.1"	88
"AP018503.1"	89
"AP018516.1"	90
"AP018531.1"	91
"AP018534.1"	92
"AP018539.1"	93
"AP018540.1"	94
"AP018541.1"	95
"AP018542.1"	96
"AP018557.1"	75
"AP018563.1"	47
"AP018564.1"	97
"AP018565.1"	98
"AP018566.1"	98
"AP018567.1"	99
"AP018568.1"	100
"AP018569.1"	101
"AP018570.1"	102
"AP018571.1"	55
"AP018572.1"	100
"AP018573.1"	103
"AP018574.1"	104
"AP018575.1"	46
"AP018576.1"	105
"AP018577.1"	106
"AP018578.1"	106
"AP018579.1"	107
"AP018580.1"	108
"AP018581.1"	108
"AP018582.1"	108
"AP018583.1"	109
"AP018584.1"	110
"AP018665.1"	111
"AP018666.1"	112
"AP018667.1"	113
"AP018668.1"	114
